,股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型
6085,UTMD,犹他医疗产品,-0.47,83.45,83.77,83.0,83.0,-0.39,0.32,0.8,20.63,11525,960238.0,83.84,305008665,305008665,105.UTMD,美股
6091,UVV,环球烟草,-0.47,57.53,58.17,57.17,57.92,-0.27,0.3,0.74,14.13,75046,4318267.0,57.8,1415714521,1415714521,106.UVV,美股
6094,CF,CF实业,-0.47,99.82,100.84,95.84,100.36,-0.47,1.41,0.97,12.63,2945007,289281056.0,100.29,20822623690,20822623690,106.CF,美股
6095,MHO,MI 家居,-0.47,46.72,47.26,45.48,46.5,-0.22,1.09,0.93,3.28,307758,14302620.0,46.94,1323333862,1323333862,106.MHO,美股
6098,WFC,富国银行,-0.47,44.55,44.88,43.52,44.61,-0.21,0.71,1.02,8.2,27035308,1197427072.0,44.76,168860192426,168860192426,106.WFC,美股
6100,HSTM,健康流科技,-0.47,19.09,19.41,18.97,19.27,-0.09,0.45,0.93,89.99,137789,2637785.0,19.18,580175644,580175644,105.HSTM,美股
6101,PETV,PetVivo Holdings Inc,-0.47,2.12,2.19,2.0,2.15,-0.01,0.15,0.33,-5.95,14911,30996.0,2.13,21175325,21175325,105.PETV,美股
6105,ELP,Companhia Paranaense de Energia,-0.47,6.34,6.41,6.29,6.37,-0.03,0.03,0.92,23.75,888499,5639756.0,6.37,17349750775,17349750775,106.ELP,美股
6109,HAFC,韩美金融,-0.47,23.16,23.5,22.74,23.27,-0.11,0.52,0.97,7.15,157726,3629746.0,23.27,705649487,705649487,105.HAFC,美股
6113,XTLB,Xtl生物制药,-0.47,2.1,2.1,1.99,1.99,-0.01,0.1,1.28,26.31,5331,10650.0,2.11,11443029,11443029,105.XTLB,美股
6114,CARR,Carrier Global Corp,-0.47,37.78,38.0,37.07,37.78,-0.18,0.57,0.63,12.05,4821051,181557067.0,37.96,32046573391,32046573391,106.CARR,美股
6115,AMYT,Amryt Pharma plc ADR,-0.47,8.39,8.45,8.17,8.17,-0.04,0.07,1.12,-29.62,46803,391590.0,8.43,538134276,538134276,105.AMYT,美股
6117,NUVL,Nuvalent Inc-A,-0.47,10.48,10.65,9.51,10.53,-0.05,0.11,0.62,-10.93,54783,567917.0,10.53,506330730,506330730,105.NUVL,美股
6119,MIXT,MiX Telematics Ltd ADR,-0.48,10.47,10.65,10.22,10.4,-0.05,0.09,1.29,30.76,21592,224809.0,10.52,253701101,253701101,106.MIXT,美股
6138,ENVX,Enovix Corp,-0.48,10.34,10.55,9.82,10.13,-0.05,1.22,0.38,-12.88,1916052,19565687.0,10.39,1621070240,1621070240,105.ENVX,美股
6142,PSTL,Postal Realty Trust Inc-A,-0.48,16.51,16.74,16.28,16.66,-0.08,0.66,1.14,150.98,124882,2058264.0,16.59,310264753,310264753,106.PSTL,美股
6148,YPF,阿根廷YPF,-0.48,4.12,4.21,4.01,4.16,-0.02,0.37,0.98,636.14,1471462,6053188.0,4.14,1620448707,1620448707,106.YPF,美股
6154,FVCB,FVCBankcorp Inc,-0.48,20.52,20.68,20.2,20.51,-0.1,0.22,0.6,13.07,30123,616307.0,20.62,286603025,286603025,105.FVCB,美股
6156,QTRX,Quanterix Corp,-0.49,22.55,23.02,21.52,22.52,-0.11,0.82,1.48,-14.42,303565,6792592.0,22.66,832076757,832076757,105.QTRX,美股
6157,SAIL,SailPoint Technologies Holdings,-0.49,63.51,63.88,63.47,63.85,-0.31,7.69,1.12,-97.15,7248598,461421616.0,63.82,5987523442,5987523442,106.SAIL,美股
6160,OXSQ,Oxford Square Capital Corp,-0.49,4.09,4.14,4.03,4.14,-0.02,0.62,1.2,5.14,308753,1263945.0,4.11,203361516,203361516,105.OXSQ,美股
6162,NWL,纽威品牌,-0.49,22.48,22.69,22.22,22.42,-0.11,0.66,0.71,12.96,2740391,61549715.0,22.59,9295480000,9295480000,105.NWL,美股
6165,SND,Smart Sand Inc,-0.49,4.08,4.2,3.96,4.12,-0.02,0.32,0.5,-3.6,144520,591065.0,4.1,182469889,182469889,105.SND,美股
6167,IFF,国际香料香精,-0.49,122.15,122.74,119.7,122.22,-0.6,0.56,1.45,115.25,1427770,173757138.0,122.75,31117067670,31117067670,106.IFF,美股
6171,MC,Moelis & Co-A,-0.49,42.68,42.94,41.81,42.61,-0.21,0.8,0.87,8.14,557609,23695378.0,42.89,2966815096,2966815096,106.MC,美股
6172,STM,意法半导体,-0.49,36.57,37.18,35.95,36.46,-0.18,0.5,0.96,16.54,4493411,164335261.0,36.75,33082760134,33082760134,106.STM,美股
6174,RNDB,Randolph Bancorp Inc,-0.49,26.38,26.45,26.38,26.45,-0.13,0.05,0.09,14.24,2661,70299.0,26.51,136700553,136700553,105.RNDB,美股
6176,FTV,Fortive Corp,-0.49,60.78,60.99,59.35,60.71,-0.3,0.79,0.65,32.85,2843710,171896762.0,61.08,21786463301,21786463301,106.FTV,美股
6177,HLI,华利安,-0.49,85.0,85.8,83.97,84.84,-0.42,0.74,1.39,12.34,510031,43313567.0,85.42,5826037870,5826037870,106.HLI,美股
6180,HLIO,Helios Technologies Inc,-0.49,68.68,69.38,67.02,68.75,-0.34,0.73,2.09,21.33,237210,16247268.0,69.02,2231109016,2231109016,106.HLIO,美股
6183,IPOD,Social Capital Hedosophia Holdi,-0.49,10.09,10.15,10.07,10.14,-0.05,1.92,2.59,23.3,1102638,11160755.0,10.14,580175000,580175000,106.IPOD,美股
6185,ARCC,阿瑞斯资本,-0.49,20.13,20.38,19.98,20.22,-0.1,0.83,1.14,7.06,4089093,82256320.0,20.23,9919707518,9919707518,105.ARCC,美股
6187,BFIN,班克金融,-0.49,10.06,10.29,10.01,10.11,-0.05,0.39,1.62,17.89,51035,515569.0,10.11,132575559,132575559,105.BFIN,美股
6189,SRT,StarTek Inc,-0.5,4.02,4.08,3.95,3.98,-0.02,0.08,0.41,107.93,33304,133164.0,4.04,161899221,161899221,106.SRT,美股
6190,NTGR,NETGEAR Inc,-0.5,20.1,20.25,19.63,20.06,-0.1,0.83,0.67,11.71,239265,4778417.0,20.2,578299050,578299050,105.NTGR,美股
6192,PBAX,Phoenix Biotech Acquisition Cor,-0.5,10.03,10.03,10.03,10.03,-0.05,0.0,0.21,-,603,6048.0,10.08,230501938,230501938,105.PBAX,美股
6193,HFBL,Home Federal Bancorp Inc of Lou,-0.5,20.05,20.05,20.05,20.05,-0.1,0.01,2.82,13.01,411,8240.0,20.15,68186822,68186822,105.HFBL,美股
6194,RICK,RCI Hospitality Holdings Inc,-0.5,62.12,63.28,61.3,62.5,-0.31,0.64,0.93,23.38,61002,3796675.0,62.43,590134409,590134409,105.RICK,美股
6196,AVNW,阿维亚网络,-0.5,30.01,30.6,29.71,30.27,-0.15,0.93,1.08,3.1,103634,3111955.0,30.16,335119209,335119209,105.AVNW,美股
6197,ASRV,AmeriServ Financial Inc,-0.5,4.0,4.05,4.0,4.05,-0.02,0.12,2.12,9.68,19702,79357.0,4.02,68436336,68436336,105.ASRV,美股
6201,PWUP,PowerUp Acquisition Corp-A,-0.5,9.98,10.0,9.98,9.98,-0.05,0.0,1.11,-,1550,15481.0,10.03,358656250,358656250,105.PWUP,美股
6203,BHACU,Crixus BH3 Acquisition Co Unit ,-0.5,9.97,9.97,9.97,9.97,-0.05,0.02,2.24,-,3723,37118.0,10.02,229310000,229310000,105.BHACU,美股
6206,JFIN,嘉银金科,-0.5,1.99,2.07,1.97,2.05,-0.01,0.06,1.03,1.45,35036,69414.0,2.0,107509750,107509750,105.JFIN,美股
6210,TOL,托尔兄弟,-0.5,47.67,48.29,45.69,47.19,-0.24,1.19,1.1,6.29,1401138,66084492.0,47.91,5591643330,5591643330,106.TOL,美股
6212,HTPA_U,Highland Transcend Partners I C,-0.5,9.91,9.92,9.91,9.91,-0.05,0.01,0.41,-25.31,1605,15910.0,9.96,297300000,297300000,106.HTPA_U,美股
6217,DC,Dakota Gold Corp,-0.5,3.95,4.0,3.65,4.0,-0.02,0.4,0.41,-11.96,282821,1073487.0,3.97,279861383,279861383,107.DC,美股
6222,NDACU,NightDragon Acquisition Corp Un,-0.51,9.85,9.87,9.85,9.85,-0.05,0.01,0.5,153.25,3227,31800.0,9.9,348690000,348690000,105.NDACU,美股
6224,DB,德意志银行,-0.51,9.84,9.95,9.73,9.88,-0.05,0.29,0.9,7.33,6045416,59389371.0,9.89,20337047609,20337047609,106.DB,美股
6225,FL,富乐客,-0.51,29.49,29.83,28.08,29.34,-0.15,3.0,1.64,3.17,2882879,84134114.0,29.64,2833694012,2833694012,106.FL,美股
6226,CLIN,Clean Earth Acquisitions Corp-A,-0.51,9.83,9.84,9.83,9.84,-0.05,0.0,-,-,312,3067.0,9.88,310202037,310202037,105.CLIN,美股
6229,VAQC,Vector Acquisition Corp II-A,-0.51,9.8,9.82,9.79,9.8,-0.05,0.23,0.34,-,129015,1264766.0,9.85,551250000,551250000,105.VAQC,美股
6237,WCN,Waste Connections Inc,-0.51,126.75,127.78,125.02,125.02,-0.65,0.51,0.83,52.74,1300384,164395073.0,127.4,32595661469,32595661469,106.WCN,美股
6238,RBKB,Rhinebeck Bancorp Inc,-0.51,9.75,9.75,9.55,9.56,-0.05,0.03,1.33,9.53,3865,36999.0,9.8,110137004,110137004,105.RBKB,美股
6239,JUGG,JAWS Juggernaut Acquisition Cor,-0.51,9.75,9.76,9.75,9.76,-0.05,0.0,0.01,38.26,738,7199.0,9.8,336375000,336375000,105.JUGG,美股
6240,BLEU,bleuacacia ltd-A,-0.51,9.75,9.75,9.75,9.75,-0.05,0.01,0.19,-,2999,29240.0,9.8,336375000,336375000,105.BLEU,美股
6241,EPR,EPR不动产,-0.51,52.57,52.79,51.26,52.57,-0.27,0.69,0.89,39.97,513615,26754206.0,52.84,3941152555,3941152555,106.EPR,美股
6242,HRB,H&R布洛克,-0.51,25.31,25.77,25.17,25.44,-0.13,1.04,0.84,7.44,1712470,43547401.0,25.44,4164461513,4164461513,106.HRB,美股
6243,DOUG,Douglas Elliman Inc,-0.51,5.84,6.11,5.75,5.85,-0.03,0.47,1.11,4.8,382014,2253315.0,5.87,474416056,474416056,106.DOUG,美股
6247,FBIZ,第一商业金融服务,-0.51,34.95,35.44,34.34,35.11,-0.18,0.39,0.82,8.28,32935,1143263.0,35.13,295955027,295955027,105.FBIZ,美股
6249,DYAI,Dyadic International Inc,-0.51,1.94,1.96,1.82,1.89,-0.01,0.28,1.52,-4.2,79094,150771.0,1.95,54832465,54832465,105.DYAI,美股
6250,CBSH,科默斯银行,-0.51,69.78,70.67,69.21,70.14,-0.36,0.38,1.13,15.87,455751,31831418.0,70.14,8424840710,8424840710,105.CBSH,美股
6256,OVLY,橡木谷银行,-0.51,17.41,17.41,17.41,17.41,-0.09,0.01,1.05,8.8,816,14204.0,17.5,143730013,143730013,105.OVLY,美股
6261,SIF,SIFCO Industries Inc,-0.52,3.86,3.88,3.77,3.77,-0.02,0.18,2.72,-3.14,11104,42411.0,3.88,23312922,23312922,107.SIF,美股
6263,AWI,阿姆斯特朗,-0.52,82.87,83.65,81.94,82.86,-0.43,1.03,1.03,20.25,481394,39909033.0,83.3,3891595669,3891595669,106.AWI,美股
6267,POWL,Powell Industries Inc,-0.52,23.11,23.39,22.6,23.13,-0.12,1.86,2.69,-147.08,219170,5049612.0,23.23,272250660,272250660,105.POWL,美股
6269,GBNY,Generations Bancorp NY Inc,-0.52,11.55,11.68,11.53,11.64,-0.06,0.08,1.49,20.09,2036,23565.0,11.61,28392915,28392915,105.GBNY,美股
6271,FMS,费森尤斯医疗,-0.52,30.74,31.02,30.33,30.77,-0.16,0.12,1.53,18.36,678078,20811816.0,30.9,18015317113,18015317113,106.FMS,美股
6273,AGI,Alamos Gold Inc-A,-0.52,7.68,7.78,7.6,7.7,-0.04,0.62,0.61,-23.83,2424934,18646470.0,7.72,3011653240,3011653240,106.AGI,美股
6277,TCBK,TriCo Bancshares,-0.52,40.27,40.62,39.59,40.42,-0.21,0.26,0.75,11.58,87119,3496362.0,40.48,1362653441,1362653441,105.TCBK,美股
6281,SSD,Simpson Manufacturing Co Inc,-0.52,105.34,105.5,103.55,105.44,-0.55,0.42,0.98,17.06,180369,18894539.0,105.89,4546467448,4546467448,106.SSD,美股
6287,RRC,山脉资源,-0.52,30.54,31.24,29.84,31.07,-0.16,1.77,1.08,-114.15,4779331,145146474.0,30.7,8239610580,8239610580,106.RRC,美股
6295,FMBH,First Mid Bancshares Inc,-0.52,36.09,37.32,35.67,36.09,-0.19,0.15,0.82,14.32,31166,1123845.0,36.28,737577934,737577934,105.FMBH,美股
6297,MTN,Vail Resorts Inc,-0.52,248.47,249.6,242.59,249.2,-1.31,0.77,0.96,46.25,312501,77214031.0,249.78,10076337835,10076337835,106.MTN,美股
6300,CCBG,Capital City Bank Group Inc,-0.53,26.5,26.75,26.26,26.6,-0.14,0.15,0.74,13.45,24784,657768.0,26.64,449112116,449112116,105.CCBG,美股
6303,CFRX,ContraFect Corp,-0.53,3.78,3.88,3.64,3.79,-0.02,0.16,0.87,-7.33,61598,232860.0,3.8,148677685,148677685,105.CFRX,美股
6308,LBC,Luther Burbank Corp,-0.53,13.19,13.26,13.03,13.18,-0.07,0.08,0.68,7.68,39224,514865.0,13.26,674344158,674344158,105.LBC,美股
6310,AIN,奥尔巴尼国际,-0.53,79.02,79.79,77.94,79.28,-0.42,0.39,0.8,20.98,122664,9677373.0,79.44,2489130000,2489130000,106.AIN,美股
6311,NMR,野村控股,-0.53,3.76,3.77,3.72,3.77,-0.02,0.04,1.01,9.69,1317155,4938308.0,3.78,11346943085,11346943085,106.NMR,美股
6314,SYK,史赛克,-0.53,240.08,241.2,235.18,239.96,-1.28,0.4,0.78,45.06,1506275,360350224.0,241.36,90787231526,90787231526,106.SYK,美股
6315,PROC,Procaps Group SA,-0.53,7.5,7.75,7.5,7.7,-0.04,0.01,0.21,-16.59,7815,59263.0,7.54,846181373,846181373,105.PROC,美股
6335,CSWI,CSW Industrials Inc,-0.54,105.4,106.43,102.66,105.36,-0.57,0.23,1.13,29.79,36720,3855333.0,105.97,1667899981,1667899981,105.CSWI,美股
6338,ESLT,埃尔比特系统,-0.54,205.0,208.8,201.16,204.87,-1.11,0.04,0.81,33.1,18479,3769292.0,206.11,9079841960,9079841960,105.ESLT,美股
6340,XRAY,登士柏,-0.54,40.59,40.72,39.97,40.67,-0.22,0.71,0.85,20.77,1537178,62151351.0,40.81,8745178658,8745178658,105.XRAY,美股
6344,SMP,Standard Motor Products Inc,-0.54,40.45,40.82,39.9,40.65,-0.22,0.35,0.76,9.88,77066,3108897.0,40.67,883037577,883037577,106.SMP,美股
6351,EOLS,Evolus Inc,-0.54,11.0,11.32,10.78,11.03,-0.06,0.77,0.99,-13.17,432608,4756321.0,11.06,616497640,616497640,105.EOLS,美股
6352,MFA,MFA Financial Inc,-0.54,14.64,14.93,14.46,14.7,-0.08,2.19,1.07,4.56,2248698,32937966.0,14.72,1499942152,1499942152,106.MFA,美股
6357,TH,Target Hospitality Corp,-0.55,7.29,7.43,7.24,7.37,-0.04,0.24,0.53,-161.85,239035,1745275.0,7.33,740620224,740620224,105.TH,美股
6361,HIFS,欣厄姆银行,-0.55,314.87,315.13,313.44,315.13,-1.73,0.09,0.5,26.19,1860,585530.0,316.6,674577488,674577488,105.HIFS,美股
6364,JBL,捷普,-0.55,58.09,59.2,56.75,57.65,-0.32,0.58,1.05,10.17,823390,47837640.0,58.41,8203253879,8203253879,106.JBL,美股
6366,BY,署名银行,-0.55,23.57,23.67,23.29,23.63,-0.13,0.18,0.66,9.6,69323,1627002.0,23.7,890902631,890902631,106.BY,美股
6368,MSP,Datto Holding Corp,-0.55,34.38,34.63,34.36,34.55,-0.19,0.5,0.72,110.09,815263,28079039.0,34.57,5662250887,5662250887,106.MSP,美股
6369,BWG,BrandywineGLOBAL Global Income ,-0.55,9.04,9.15,9.04,9.07,-0.05,0.12,0.48,-,24324,220627.0,9.09,190533856,190533856,106.BWG,美股
6370,EC,哥伦比亚国家石油,-0.55,16.25,16.43,16.04,16.43,-0.09,0.04,0.52,8.61,771782,12536433.0,16.34,33407314436,33407314436,106.EC,美股
6371,NTWK,纳索尔技术,-0.55,3.61,3.67,3.53,3.63,-0.02,0.12,1.27,14.02,13258,48180.0,3.63,40621666,40621666,105.NTWK,美股
6372,TS,泰纳瑞斯钢铁,-0.55,30.67,31.16,30.25,31.04,-0.17,0.4,0.9,16.45,2350409,71899975.0,30.84,18103532288,18103532288,106.TS,美股
6375,MN,Manning & Napier Inc-A,-0.55,12.62,12.7,12.6,12.7,-0.07,1.28,1.14,9.61,244379,3087414.0,12.69,241349070,241349070,106.MN,美股
6378,BKU,BankUnited Inc,-0.55,39.62,40.19,39.14,39.72,-0.22,1.61,1.63,7.81,1315948,52172675.0,39.84,3240407992,3240407992,106.BKU,美股
6380,ESSC,East Stone Acquisition Corp,-0.55,10.8,11.13,10.62,10.72,-0.06,9.73,3.52,-15.83,697557,7600325.0,10.86,77420934,77420934,105.ESSC,美股
6381,BMA,Banco Macro SA ADR,-0.55,14.4,14.67,14.25,14.37,-0.08,0.21,0.59,10.9,135310,1951162.0,14.48,920755308,920755308,106.BMA,美股
6400,MKL,Markel Corp,-0.56,1329.02,1332.16,1308.8,1324.1,-7.51,0.49,1.31,10.03,67154,88811634.0,1336.53,18032023748,18032023748,106.MKL,美股
6407,PRDS,Pardes Biosciences Inc,-0.56,7.05,7.16,6.85,7.08,-0.04,0.12,0.77,-11.41,72110,505577.0,7.09,439362514,439362514,105.PRDS,美股
6408,TSM,台积电,-0.56,91.63,92.88,90.27,91.4,-0.52,0.15,0.81,22.27,7944884,728413104.0,92.15,475200152273,475200152273,106.TSM,美股
6409,CSCO,思科,-0.56,49.33,49.84,48.85,49.15,-0.28,0.52,1.01,17.33,21743857,1070846176.0,49.61,204925107440,204925107440,105.CSCO,美股
6413,ECPG,安可资本,-0.56,61.62,62.91,61.24,61.75,-0.35,1.71,1.59,4.26,415862,25769249.0,61.97,1494868233,1494868233,105.ECPG,美股
6418,FSEA,First Seacoast Bancorp,-0.57,10.52,10.6,10.51,10.51,-0.06,0.54,4.03,24.48,33009,347267.0,10.58,64170254,64170254,105.FSEA,美股
6421,ADT,ADT Inc,-0.57,7.0,7.1,6.76,7.0,-0.04,0.26,1.44,-18.61,2317477,16149152.0,7.04,6344224264,6344224264,106.ADT,美股
6425,FDBC,Fidelity D & D Bancorp Inc,-0.57,36.54,37.16,36.17,37.06,-0.21,0.25,0.83,8.72,14510,533557.0,36.75,209304555,209304555,105.FDBC,美股
6427,ADV,Advantage Solutions Inc-A,-0.57,5.21,5.35,5.12,5.17,-0.03,0.09,0.6,30.48,289405,1512023.0,5.24,1660729576,1660729576,105.ADV,美股
6430,KRUS,Kura Sushi USA Inc-A,-0.57,41.61,42.4,40.32,41.85,-0.24,0.57,0.75,-125.68,55253,2298747.0,41.85,404427188,404427188,105.KRUS,美股
6432,NMRK,Newmark Group Inc-A,-0.57,12.12,12.46,11.85,12.06,-0.07,1.12,0.99,3.14,2083629,25262683.0,12.19,2253883389,2253883389,105.NMRK,美股
6434,IRIX,艾里德克斯,-0.57,3.46,3.5,3.38,3.4,-0.02,0.08,0.33,-10.52,13374,45968.0,3.48,54963162,54963162,105.IRIX,美股
6435,PHG,飞利浦,-0.58,25.93,26.34,25.75,26.22,-0.15,0.46,1.77,6.36,4002859,104091604.0,26.08,22540897140,22540897140,106.PHG,美股
6442,RGC,脑再生科技,-0.58,22.4,24.16,22.3,22.8,-0.13,0.16,1.18,-215.68,20762,481461.0,22.53,290463152,290463152,105.RGC,美股
6444,USLM,United States Lime & Minerals I,-0.58,108.53,108.9,108.53,108.79,-0.63,0.04,0.6,16.61,2430,263921.0,109.16,615421861,615421861,105.USLM,美股
6448,APCX,AppTech Payments Corp,-0.58,1.72,1.75,1.71,1.75,-0.01,0.03,0.08,-0.35,4557,7849.0,1.73,28118725,28118725,105.APCX,美股
6450,VTSI,VirTra Inc,-0.58,5.15,5.2,5.02,5.12,-0.03,0.21,0.59,13.48,22868,116334.0,5.18,55656720,55656720,105.VTSI,美股
6452,PPTA,Perpetua Resources Corp,-0.58,3.43,3.56,3.36,3.56,-0.02,0.13,0.51,-6.01,79379,271658.0,3.45,215999194,215999194,105.PPTA,美股
6453,BCML,BayCom Corp,-0.58,22.27,22.47,22.11,22.27,-0.13,0.69,0.84,14.65,94076,2096464.0,22.4,303152914,303152914,105.BCML,美股
6454,POLY,缤特力,-0.58,39.39,39.69,39.37,39.65,-0.23,3.38,1.13,18.63,1457333,57558808.0,39.62,1696062262,1696062262,106.POLY,美股
6458,SAIA,Saia Inc,-0.58,216.93,224.91,208.31,215.27,-1.27,2.01,0.86,22.62,529730,114737708.0,218.2,5728774646,5728774646,105.SAIA,美股
6463,WABC,西美银行,-0.58,57.92,58.3,57.28,58.16,-0.34,0.33,0.76,18.0,88292,5103873.0,58.26,1557063360,1557063360,105.WABC,美股
6464,ETWO,E2open Parent Holdings Inc-A,-0.58,8.51,8.71,8.17,8.47,-0.05,0.59,0.71,-17.19,1987939,16888005.0,8.56,2850227511,2850227511,106.ETWO,美股
6466,PBFS,Pioneer Bancorp Inc,-0.59,10.19,10.26,10.15,10.26,-0.06,0.12,1.77,49.0,32087,326544.0,10.25,264712549,264712549,105.PBFS,美股
6467,KNOP,KNOT Offshore Partners LP,-0.59,16.95,17.13,16.69,16.97,-0.1,0.24,0.72,12.84,84448,1428233.0,17.05,592195100,592195100,106.KNOP,美股
6469,ACM,AECOM,-0.59,71.17,71.31,69.5,71.06,-0.42,0.74,1.35,48.22,1047560,74167744.0,71.59,10059365439,10059365439,106.ACM,美股
6472,OTRAU,OTR Acquisition Corp Unit Cons ,-0.59,10.14,10.49,10.14,10.49,-0.06,0.08,2.56,22.6,8751,90023.0,10.2,105936129,105936129,105.OTRAU,美股
6473,FFWM,First Foundation Inc,-0.59,21.95,22.07,21.49,22.07,-0.13,0.39,0.68,11.33,221530,4831878.0,22.08,1240485988,1240485988,105.FFWM,美股
6479,RWODU,Redwoods Acquisition Corp Unit ,-0.59,10.08,10.08,10.08,10.08,-0.06,0.0,0.01,-,253,2550.0,10.14,120733200,120733200,105.RWODU,美股
6483,CAT,卡特彼勒,-0.59,214.65,217.01,210.35,217.01,-1.28,0.43,0.8,17.62,2268402,485114032.0,215.93,114488818180,114488818180,106.CAT,美股
6484,STN,斯坦泰克,-0.59,45.26,45.56,44.6,45.2,-0.27,0.08,1.01,31.94,85509,3855802.0,45.53,5031718992,5031718992,106.STN,美股
6491,CRECU,Crescera Capital Acquisition Co,-0.59,10.03,10.03,10.03,10.03,-0.06,0.01,6.43,-,1015,10180.0,10.09,201853750,201853750,105.CRECU,美股
6493,CM,加拿大帝国商业银行,-0.6,108.54,109.08,107.41,108.82,-0.65,0.08,0.96,9.06,377352,40846888.0,109.19,48982792682,48982792682,106.CM,美股
6496,INDT,INDUS Realty Trust Inc,-0.6,70.03,71.11,68.79,70.12,-0.42,0.31,0.64,50.43,31745,2209312.0,70.45,713335594,713335594,105.INDT,美股
6501,LPL,LG Display Co Ltd ADR,-0.6,6.65,6.71,6.57,6.61,-0.04,0.08,0.9,4.78,608043,4040908.0,6.69,4758948810,4758948810,106.LPL,美股
6505,UROY,Uranium Royalty Corp,-0.6,3.32,3.37,3.06,3.25,-0.02,0.81,1.49,-185.44,766894,2479804.0,3.34,313846363,313846363,105.UROY,美股
6506,DOMA,Doma Holdings Inc,-0.6,1.66,1.74,1.55,1.63,-0.01,0.39,1.55,-4.78,1281555,2139614.0,1.67,539878291,539878291,106.DOMA,美股
6507,ALOR,ALSP Orchid Acquisition Corp I-,-0.6,9.96,9.98,9.96,9.98,-0.06,0.3,0.18,-,68530,683648.0,10.02,223875900,223875900,105.ALOR,美股
6508,ARTA,Artisan Acquisition Corp-A,-0.6,9.94,10.04,9.92,9.99,-0.06,0.03,0.23,-,12439,123859.0,10.0,436542872,436542872,105.ARTA,美股
6509,XMTR,Xometry Inc-A,-0.6,34.77,36.79,33.43,34.7,-0.21,1.31,1.53,-26.59,615013,21677285.0,34.98,1632304562,1632304562,105.XMTR,美股
6512,MYGN,万基遗传,-0.6,21.49,21.9,21.2,21.42,-0.13,0.81,1.17,-210.56,654505,14065691.0,21.62,1726574616,1726574616,105.MYGN,美股
6514,LEN_B,莱纳建筑-B,-0.6,66.0,66.61,63.57,66.16,-0.4,0.48,1.51,0.62,178802,11740144.0,66.4,19502353398,2433364032,106.LEN_B,美股
6517,HSBC,汇丰控股,-0.6,31.25,31.32,30.9,31.17,-0.19,0.09,0.81,9.98,3494392,108752199.0,31.44,125758920031,125758920031,106.HSBC,美股
6518,TEF,西班牙电信,-0.6,4.93,4.97,4.9,4.92,-0.03,0.03,0.82,3.02,1657061,8170822.0,4.96,27804080708,27804080708,106.TEF,美股
6519,GTY,Getty Realty Corp,-0.61,26.28,26.66,26.02,26.3,-0.16,0.73,1.5,19.29,343011,9027450.0,26.44,1228142530,1228142530,106.GTY,美股
6520,PNT,POINT Biopharma Global Inc,-0.61,8.21,8.28,7.89,8.26,-0.05,0.28,1.03,-16.12,248348,2020394.0,8.26,739920363,739920363,105.PNT,美股
6521,AAQC_U,Accelerate Acquisition Corp Uni,-0.61,9.85,9.87,9.85,9.87,-0.06,0.0,0.23,151.69,1620,15967.0,9.91,394000000,394000000,106.AAQC_U,美股
6522,SYBT,Stock Yards Bancorp Inc,-0.61,54.13,54.13,53.24,54.1,-0.33,0.19,0.84,21.19,56866,3059512.0,54.46,1581919587,1581919587,105.SYBT,美股
6528,DOOO,BRP Inc,-0.61,80.11,81.86,78.13,81.11,-0.49,0.2,1.49,10.42,159717,12856815.0,80.6,6493976156,6493976156,105.DOOO,美股
6529,LADR,Ladder Capital Corp-A,-0.61,11.44,11.55,11.23,11.45,-0.07,0.53,0.89,25.75,675369,7697554.0,11.51,1455414418,1455414418,106.LADR,美股
6532,SYNA,Synaptics Inc,-0.61,159.98,167.3,154.37,154.37,-0.98,3.01,1.59,32.73,1190999,192256243.0,160.96,6336356816,6336356816,105.SYNA,美股
6533,FSP,Franklin Street Properties Corp,-0.61,4.89,4.97,4.76,4.91,-0.03,0.69,1.26,5.44,710746,3441997.0,4.92,504412209,504412209,107.FSP,美股
6535,SASR,Sandy Spring Bancorp Inc,-0.61,39.11,39.56,38.56,39.41,-0.24,0.29,1.11,8.69,129294,5044711.0,39.35,1769326896,1769326896,105.SASR,美股
6539,JKHY,杰克亨利,-0.61,184.99,186.27,182.76,184.9,-1.14,0.66,0.75,38.95,483162,89274676.0,186.13,13478705677,13478705677,105.JKHY,美股
6540,PEBO,Peoples Bancorp Inc,-0.61,27.53,28.01,27.14,27.85,-0.17,0.46,1.16,16.41,129927,3569387.0,27.7,780345586,780345586,105.PEBO,美股
6544,KLAC,科磊,-0.61,331.35,338.27,321.0,331.8,-2.05,0.65,0.56,15.7,967785,320541568.0,333.4,49449033486,49449033486,105.KLAC,美股
6545,PRAX,Praxis Precision Medicines Inc,-0.62,8.08,8.17,7.6,8.04,-0.05,0.6,0.9,-2.2,274215,2189375.0,8.13,367692375,367692375,105.PRAX,美股
6552,CCB,Coastal Financial Corp,-0.62,40.2,40.65,39.71,40.45,-0.25,0.22,0.97,19.1,28816,1155532.0,40.45,519863063,519863063,105.CCB,美股
6555,XRX,施乐,-0.62,17.67,17.91,17.43,17.59,-0.11,1.02,0.78,-4.98,1578821,27921886.0,17.78,2736419598,2736419598,105.XRX,美股
6557,BALY,Bally's Corp,-0.62,28.9,29.3,28.3,29.1,-0.18,1.61,1.17,-21.15,845299,24441337.0,29.08,1518361956,1518361956,106.BALY,美股
